,rxn,smiles,dE0,density
8803,8815,[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[H:8][H:10].[N:1](=[C:2]1/[C:3](=[O:4])[N:5]([H:11])[C:6]([H:12])=[C:7]1[H:13])\[H:9],64.49253,0.016033077677851056
8805,8817,[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2](/[C:3]([O:4][H:10])=[N:5]/[H:11])=[C:7]=[C:6]([H:12])[H:13])([H:8])[H:9],92.97768,0.012732887534802452
8806,8818,[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]([C@:2]1([H:11])[C:3]([O:4][H:10])=[N:5][C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9],45.658190000000005,0.005669590829094154
8807,8819,[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2]1=[C:7]([H:13])[C:6]([H:12])=[N:5][C@@:3]1([O:4][H:10])[H:11])([H:8])[H:9],45.761790000000005,0.0057048469120103504
8808,8820,[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1](=[C:2]1/[C@:3]([O:4][H:10])([H:9])[N:5]([H:11])[C:6]([H:12])=[C:7]1[H:13])\[H:8],73.37784,0.018176093811444277
8809,8821,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]=[N:7]1)([H:9])[H:10].[H:8][H:13],101.34662,0.009094018783099631
8810,8822,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:3]1([H:11])[C-:2]=[N+:7]([H:13])[N:6]=[C:4]1[O:5][H:12])([H:8])([H:9])[H:10],85.06384,0.017425271579891093
8811,8823,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C+:2]1[C:3]([H:11])([H:12])[C:4]([O-:5])=[N:6][N:7]1[H:13])([H:8])([H:9])[H:10],74.7687,0.018622835566473143
8812,8824,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C@:3]1([H:11])[C:4]([O:5][H:12])=[N:6]1)=[N:7]\[H:13])([H:8])([H:9])[H:10],76.04352,0.019098291267259548
8814,8826,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:13])[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]=[N:7]1)([H:8])([H:9])[H:10],47.86489,0.006457515098236547
8815,8827,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])=[C:4]([O:5][H:12])[N-:6][N+:7]1([H:8])[H:13])([H:9])[H:10],93.7209,0.0122569319316414
8816,8828,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4](=[O:5])[n:6]([H:12])[n:7]1[H:13])([H:8])([H:9])[H:10],49.891490000000005,0.007403966426295811
8818,8830,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]1[N:7]2[H:13])([H:8])([H:9])[H:10],92.2477,0.013203540070274505
8819,8831,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]([H:8])[N:7]1[H:13])([H:9])[H:10],102.13534,0.008965425734482757
8820,8832,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])[H:9].[C:3](=[C:4]=[N:5][H:10])([H:11])[H:12],79.5227,0.01979833321141401
8821,8833,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:9])[C@@:2]2([C:3]([H:11])([H:12])[C:4][N:5]1[H:10])[C:6]([H:13])([H:14])[N:7]2[H:15],95.64118,0.011103519369737302
8822,8834,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C:4]1=[N:5]2)([H:8])([H:9])[H:10].[C:6](=[N:7][H:15])([H:13])[H:14],96.81263,0.010498891020077426
8823,8835,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:6]([H:13])[N:7]1[H:15])([H:8])([H:9])[H:10].[C:3](=[C:4]=[N:5][H:14])([H:11])[H:12],94.46081,0.011794869915296002
8824,8836,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3]([N+:5]#[C-:4])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10],59.18646999999999,0.013062214246193589
8825,8837,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C:4][N:5]([H:14])[C@:6]1([H:13])[N:7]2[H:15])([H:8])([H:9])[H:10],95.13249,0.011392939721797859
8826,8838,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:6]([N:7]([C:2][C:3]([C:4]#[N:5])([H:11])[H:12])[H:15])([H:13])[H:14])([H:8])([H:9])[H:10],97.26052,0.01029363205878685
8827,8839,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C+:2]([C:3]([C:4]#[N:5])([H:11])[H:12])[N:7]([C-:6]([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],48.11178,0.006557750854129103
8828,8840,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C@@:3]2([H:11])[C:4]([H:12])=[N:5]2)[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10],85.57212,0.017131545832363093
8829,8841,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N+:7]1([H:15])[C-:2]([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]1([H:13])[H:14])([H:8])([H:9])[H:10],112.39907,0.005948509593045201
8830,8842,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:2]([C:3]([C:4]#[N:5])([H:11])[H:12])([N:7]([C:6][H:14])[H:15])[H:13])([H:8])([H:9])[H:10],71.0905,0.017772731896848536
8831,8843,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:3]([C:4]#[N:5])([H:11])[H:12])=[N:7]/[C:6]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],63.33688000000001,0.015332622394814546
8832,8844,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3](=[C:4]=[N:5][H:12])[H:11])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10],91.20478,0.013867556790020738
8833,8845,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C-:6]([H:13])[N+:7]1([H:14])[H:15])([H:8])([H:9])[H:10],62.49514,0.014821565022037337
8834,8846,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:3]([C:4]1=[N:5][C:6]1([H:13])[H:14])([H:11])[H:12])=[N:7]\[H:15])([H:8])([H:9])[H:10],75.53094,0.018906151535905504
8835,8847,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:9])[C:2]2([C:3]([H:11])([H:12])/[C:4]1=[N:5]\[H:10])[C:6]([H:13])([H:14])[N:7]2[H:15],103.78843,0.008716474926861175
8836,8848,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:6]([N:5]=[C:4]=[C:3]([H:11])[H:12])([H:13])[H:14])=[N:7]\[H:15])([H:8])([H:9])[H:10],69.33139,0.01763977602441468
8838,8850,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:6]([N:7]([C:4]#[N:5])[H:15])([H:13])[H:14])([H:8])([H:9])[H:10],66.49772,0.017034134485265674
8839,8851,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])/[C:4](=[N:5]/[H:14])[C@:6]1([H:13])[N:7]2[H:15])([H:8])([H:9])[H:10],103.71651,0.008727810484328405
8840,8852,[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2][N:7]([C:6]([C:3]([C:4]#[N:5])([H:11])[H:12])([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],107.14167,0.00795331179323959
8841,8853,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@:3]1([H:8])[C@@:4]2([H:9])[C@:5]1([H:11])[C:6]([H:12])([H:13])[N:7]2[H:10],97.05314,0.01038678630174185
8842,8854,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C:3](=[N+:7]1[C-:4]([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8],45.68243,0.005677847549099916
8843,8855,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1](=[C:2]1/[C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23)\[H:11],101.96516,0.008991866440506539
8844,8856,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2]/[C:3](=[N:7]/[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8],63.05947,0.015162632258104904
8845,8857,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1=[C:2]([H:11])[C@:3]1([N:7]1[C:4]([H:9])=[C:5]([H:10])[C:6]1([H:12])[H:13])[H:8],79.60398,0.01979260805628123
8846,8858,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1([H:11])[C:2][C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23,88.30454,0.015590223984983526
8847,8859,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1=[C:2]([H:13])[C@@:3]1([C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])=[N:7]1)[H:8],73.32744,0.018162532172694094
8848,8860,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2]/[C:3](=[C:4](\[N:7]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:9])[H:8],50.65862,0.007838807960561979
8849,8861,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5][H:10])([H:9])[N:7]1[C:6]([H:11])([H:12])[H:13],84.58906999999999,0.017701475369292237
8850,8862,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][N+:7]12[C-:3]([H:8])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13],84.91972,0.017508994029588252
8851,8863,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5]([C:6][H:12])([H:10])[H:11])([H:9])[N:7]1[H:13],79.54392,0.019796956574736232
8852,8864,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N+:1](#[C-:2])[C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,58.20289,0.012571005442100177
8853,8865,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C-:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N+:7]12[H:9],57.31877,0.012104957174527135
8854,8866,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[C:5](=[C:6]([H:12])[H:13])([H:10])[H:11].[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])=[N:7]1,47.92921,0.006483276843627563
8855,8867,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C:5]([C@:4]1([H:9])[C:3]([H:8])=[N+:7]1[C-:6]([H:12])[H:13])([H:10])[H:11],78.6988,0.019788321924029423
8856,8868,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]([C:4](=[C:5]([H:10])[H:11])[H:9])([N:7]=[C:6]([H:12])[H:13])[H:8],55.9714,0.01132490075041027
8857,8869,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C-:4]([H:9])[N+:7]12[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13],85.57723,0.017128607496225665
8858,8870,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1([H:8])[C:3]([H:11])=[C:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:9])[H:10],92.68723,0.012920213826185745
8859,8871,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]([H:12])/[C:5](=[N:6]\[H:13])[C:7]1([H:14])[H:15])([H:8])([H:9])[H:10],72.55937,0.01798274137195281
8860,8872,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:3]([H:11])[C:4]([H:12])=[C:5]([N:6]([H:13])[H:14])[C:7]1([H:8])[H:15])([H:9])[H:10],86.35081,0.016687483259059315
8861,8873,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]=[C:3]([C:4](=[C:5]1[N+:6]([H:13])([H:14])[C-:7]1[H:15])[H:12])[H:11])([H:8])([H:9])[H:10],93.92745,0.012126382460241182
8862,8874,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:3]=[C:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:9])[H:10].[H:8][H:11],111.91171,0.006129832736266006
8863,8875,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N+:2]1=[C:7]([H:15])[C:5](=[N:6][H:14])[C:4]([H:12])([H:13])[C-:3]1[H:11])([H:8])([H:9])[H:10],80.67763000000001,0.019603575798898307
8864,8876,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:7]([H:15])[C@@:5]([N:6]([H:13])[H:14])([H:8])[C:4]([H:12])=[C:3]1[H:11])([H:9])[H:10],97.76817,0.010079576593035952
8865,8877,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:7]1([H:15])[N:2]=[C:3]([H:11])[C:4]([H:12])=[C:5]1[N:6]([H:13])[H:14])([H:8])([H:9])[H:10],58.696000000000005,0.01281951767021647
8866,8878,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:3]1([H:11])[N:2]=[C:7]([H:15])[C:5]([N:6]([H:13])[H:14])=[C:4]1[H:12])([H:8])([H:9])[H:10],53.9283,0.009990927384613602
8867,8879,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]=[C:5]([N+:6]([H:12])([H:13])[H:14])[C-:7]1[H:15])([H:8])([H:9])[H:10],79.55136999999999,0.01979645348172261
8868,8880,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]=[C:5]([N:6]([H:13])[H:14])[C:7]1([H:12])[H:15])([H:8])([H:9])[H:10],85.3024,0.017287072855023865
8869,8881,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N+:2]1([H:15])[C:3]([H:11])=[C:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C-:7]1)([H:8])([H:9])[H:10],80.17885,0.019717265570001564
8870,8882,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:7](/[C:5](=[C:4]=[C:3]([H:11])[H:12])[N:6]([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],68.85279,0.017592754275251185
8871,8883,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C-:4][C@@:5]([N:6]([H:13])[H:14])([H:12])[C+:7]1[H:15])([H:8])([H:9])[H:10],78.41803,0.019757757236072065
8872,8884,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](/[C@@:4]1([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])[H:11])([H:8])([H:9])[H:10],90.39904,0.014365873294168548
8873,8885,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N+:2]1([H:11])[C-:3]=[C:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:8])([H:9])[H:10],79.9614,0.019752913636719313
8874,8886,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:7]=[C:5]([N:6]([H:13])[H:14])[C:4]([H:12])=[C:3]1[H:11])([H:9])[H:10].[H:8][H:15],109.66727,0.007022640991173588
8875,8887,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])([H:12])[C-:4]=[C:5]([N:6]([H:13])[H:14])[C+:7]1[H:15])([H:8])([H:9])[H:10],68.59893000000001,0.017561501733140382
8876,8888,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:7]([H:15])[C:5]([N:6]([H:13])[H:14])=[C:4]([H:12])[C:3]1([H:8])[H:11])([H:9])[H:10],90.0704,0.014564572292062762
8877,8889,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O+:1]1=[C-:2][C:6]2([H:12])[C:5]([H:10])([H:11])[N:4]([C:3]1([H:8])[H:9])[C:7]2([H:13])[H:14],70.97516999999999,0.01776220024060321
8879,8891,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]([C:2]1=[C:6]2[C:5]([H:10])([H:11])[N:4]([C:3]1([H:8])[H:9])[C:7]2([H:13])[H:14])[H:12],83.35578000000001,0.018411293268135696
8880,8892,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[N+:4]2([H:14])[C:5]([H:10])([H:11])[C@:6]1([H:12])[C-:7]2[H:13],76.98879000000001,0.019426098994738687
8881,8893,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O-:1][C:2]1=[C:6]2[N+:4]([C:5]([H:10])([H:11])[H:12])([C:3]1([H:8])[H:9])[C:7]2([H:13])[H:14],79.7011,0.01978416159340473
8882,8894,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]([C@@:2]12[C:3]([H:8])([H:9])[N:4]3[C@:5]1([H:11])[C@:6]2([H:12])[C:7]3([H:13])[H:14])[H:10],100.44819,0.009267826176221955
8883,8895,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O-:1][C:2]1=[C:3]([H:8])[N+:4]2([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14],75.89708,0.019043835559038772
8885,8897,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[H:8][H:10].[O:1]=[C:2]1[C:3]([H:9])=[N:4][C@@:5]2([H:11])[C@:6]1([H:12])[C:7]2([H:13])[H:14],96.92622,0.010445405817534776
8886,8898,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]([C:2]1=[C:3]([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14])[H:8],83.20158,0.018497133012090848
8887,8899,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]=[C:2]([C:3]([N:4]1[C:5]([H:10])([H:11])[C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9])[H:14],84.60125,0.017694380395815546
8888,8900,[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([H:13])[c:6]1[N:7]([H:14])[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:3]1([H:11])[N:2]=[C:6]([N:7]([H:14])[H:15])[C:5]([H:13])=[C:4]1[H:12])([H:8])([H:9])[H:10],57.2481,0.012066268282499522
